LPL,SEC63,ITSN1,CLEC7A,PLEKHA3,PFKFB2,HLA-DOA,JCHAIN,SKI,CBX1,RORB,SEL1L3,ALPK1,SDC2,SSBP3,BACE2,FGFR1,SPARCL1,PDK4,HES1,CIITA,YWHAG,MOSPD2,GNG10,IL21R,ATP6V1C1,BAG1,EMP1,OSBPL1A,MFAP4,TFRC,CEBPA,IGFBP5,AFF1,IL2RB,NPL,ATP2B4,P2RY14,KLHL6,TPPP3,TACC1,SCARA5,NUCKS1,CAPZA1,SCML4,PLIN1,FCHO2,SGMS2,PRMT5,PPM1A,SNX18,LYZ,IFIT3,CTSB,EFEMP1,STAG2,ASPH,CR1,ITGB2,RNF146,YBX3,RPL37A,DPY19L3,HBB,DIO2,HHEX,LCK,CALM2,SLA,QKI,TBC1D14,TCF7L2,SLAMF8,ALOX5,TPM1,SLC16A7,SNAP23,LATS2,PPT1,APMAP,CUTC,RAB32,PLEKHA5,AKAP12,PID1,KCNIP2,label
129.0,1680.0,1064.0,69.0,347.0,584.0,0.0,30.0,1424.0,762.0,2243.0,283.0,703.0,804.0,1697.0,1057.0,2194.0,3511.0,7256.0,1783.0,303.0,1288.0,398.0,437.0,14.0,506.0,910.0,3010.0,680.0,405.0,709.0,97.0,4494.0,1492.0,330.0,29.0,3553.0,174.0,310.0,5665.0,1518.0,369.0,1862.0,1990.0,10.0,25.0,944.0,768.0,403.0,1551.0,257.0,172.0,336.0,7214.0,1331.0,1565.0,942.0,31.0,140.0,817.0,7770.0,7293.0,889.0,248.0,534.0,48.0,51.0,4495.0,41.0,1420.0,689.0,911.0,19.0,131.0,3875.0,134.0,1272.0,547.0,788.0,621.0,147.0,87.0,3659.0,879.0,277.0,61.0,1
45.0,1701.0,1271.0,34.0,634.0,380.0,30.0,36.0,1161.0,883.0,3289.0,833.0,505.0,2736.0,789.0,2776.0,728.0,7878.0,2430.0,78.0,180.0,2336.0,480.0,426.0,13.0,930.0,1332.0,796.0,417.0,196.0,1498.0,55.0,2762.0,1508.0,644.0,114.0,4579.0,175.0,87.0,883.0,1305.0,655.0,3447.0,2736.0,11.0,22.0,697.0,437.0,1036.0,1233.0,225.0,476.0,257.0,9703.0,551.0,2142.0,1518.0,22.0,163.0,694.0,3055.0,8641.0,748.0,4062.0,2250.0,29.0,52.0,5213.0,138.0,2024.0,707.0,596.0,48.0,4.0,4092.0,356.0,1061.0,230.0,1541.0,906.0,175.0,180.0,1422.0,1553.0,339.0,37.0,1
118.0,2956.0,1905.0,116.0,956.0,445.0,27.0,4.0,2348.0,1293.0,4991.0,1626.0,506.0,4060.0,1608.0,3760.0,1565.0,17755.0,257.0,247.0,253.0,3300.0,492.0,808.0,28.0,1190.0,1921.0,3875.0,968.0,11684.0,3724.0,91.0,6299.0,2907.0,5564.0,229.0,8256.0,541.0,179.0,2132.0,1920.0,4561.0,4733.0,4205.0,47.0,22.0,920.0,748.0,1401.0,1723.0,597.0,1001.0,676.0,27112.0,7005.0,2622.0,3068.0,47.0,901.0,1308.0,4597.0,18097.0,976.0,775.0,674.0,72.0,65.0,9667.0,1517.0,3225.0,1140.0,1004.0,106.0,37.0,5783.0,463.0,1665.0,656.0,3134.0,2241.0,215.0,405.0,1323.0,1308.0,794.0,32.0,1
78.0,1648.0,1915.0,43.0,1017.0,178.0,0.0,2.0,1887.0,713.0,2047.0,910.0,420.0,2737.0,1171.0,2121.0,541.0,7619.0,256.0,102.0,160.0,2941.0,297.0,679.0,12.0,694.0,1318.0,3245.0,587.0,1027.0,1578.0,42.0,3679.0,1325.0,4128.0,146.0,5967.0,123.0,150.0,1100.0,1463.0,4670.0,3181.0,3103.0,39.0,8.0,592.0,718.0,1374.0,1000.0,445.0,744.0,361.0,19082.0,1793.0,1933.0,1681.0,33.0,422.0,767.0,5016.0,13799.0,752.0,202.0,648.0,48.0,57.0,6379.0,957.0,3423.0,941.0,950.0,77.0,11.0,5664.0,692.0,1023.0,328.0,2355.0,1384.0,209.0,301.0,817.0,1077.0,509.0,38.0,1
202.0,2160.0,855.0,70.0,532.0,152.0,10.0,21.0,1323.0,995.0,1477.0,606.0,270.0,2358.0,692.0,1699.0,1251.0,2360.0,123.0,589.0,289.0,2049.0,255.0,951.0,26.0,645.0,1327.0,2554.0,317.0,2755.0,1488.0,168.0,269.0,1448.0,3794.0,130.0,2556.0,471.0,126.0,962.0,675.0,227.0,2952.0,2099.0,30.0,8.0,394.0,160.0,520.0,1028.0,352.0,498.0,296.0,18865.0,6820.0,998.0,1180.0,19.0,354.0,833.0,2432.0,11661.0,631.0,337.0,3808.0,67.0,46.0,6821.0,693.0,1194.0,732.0,435.0,60.0,15.0,3349.0,221.0,1189.0,340.0,1140.0,1361.0,118.0,325.0,864.0,416.0,257.0,43.0,1
71.0,3273.0,2290.0,80.0,714.0,617.0,0.0,29.0,1836.0,1185.0,3067.0,1455.0,899.0,3771.0,1887.0,4795.0,1310.0,12390.0,1141.0,190.0,254.0,3571.0,431.0,952.0,15.0,1104.0,1536.0,2669.0,933.0,274.0,1489.0,80.0,8178.0,2171.0,1173.0,135.0,8843.0,376.0,149.0,1743.0,1862.0,2295.0,3967.0,3904.0,14.0,57.0,1233.0,431.0,1625.0,1583.0,417.0,780.0,2331.0,20191.0,2859.0,2461.0,1924.0,20.0,389.0,1383.0,8085.0,12171.0,1362.0,57.0,715.0,75.0,65.0,7891.0,180.0,2667.0,1134.0,1260.0,44.0,126.0,8793.0,568.0,1754.0,442.0,2345.0,1603.0,303.0,330.0,1906.0,1445.0,844.0,70.0,1
65.0,1028.0,725.0,157.0,296.0,220.0,3.0,98.0,1192.0,864.0,1414.0,753.0,347.0,1213.0,797.0,1413.0,1349.0,6449.0,229.0,159.0,258.0,1819.0,173.0,535.0,18.0,679.0,962.0,1050.0,539.0,189.0,769.0,211.0,4281.0,1272.0,1005.0,191.0,2499.0,76.0,162.0,1605.0,1195.0,510.0,2058.0,1590.0,23.0,11.0,470.0,243.0,633.0,741.0,277.0,1201.0,352.0,15296.0,802.0,1175.0,1035.0,50.0,937.0,540.0,1972.0,8032.0,464.0,4314.0,2125.0,51.0,61.0,4825.0,322.0,1167.0,697.0,245.0,94.0,49.0,2698.0,191.0,919.0,198.0,1420.0,1172.0,104.0,165.0,1044.0,647.0,362.0,36.0,1
41.0,1486.0,475.0,8.0,216.0,185.0,0.0,6.0,485.0,664.0,997.0,641.0,185.0,685.0,743.0,1824.0,433.0,4098.0,420.0,163.0,80.0,1229.0,174.0,430.0,7.0,513.0,1525.0,696.0,292.0,216.0,647.0,29.0,1797.0,831.0,465.0,22.0,2287.0,257.0,54.0,753.0,631.0,401.0,2655.0,1364.0,9.0,14.0,396.0,240.0,609.0,960.0,157.0,123.0,192.0,8017.0,1001.0,1113.0,964.0,10.0,155.0,427.0,2587.0,9802.0,302.0,238.0,749.0,38.0,44.0,4694.0,89.0,757.0,423.0,338.0,11.0,5.0,2615.0,250.0,613.0,102.0,851.0,629.0,119.0,180.0,826.0,950.0,489.0,11.0,1
39.0,2689.0,2481.0,37.0,771.0,531.0,9.0,12.0,2119.0,1356.0,3016.0,1700.0,601.0,2407.0,1336.0,3759.0,1486.0,10247.0,229.0,186.0,411.0,3392.0,520.0,762.0,15.0,1023.0,1743.0,1957.0,825.0,549.0,2320.0,59.0,7655.0,1604.0,1135.0,82.0,6260.0,449.0,221.0,2527.0,1556.0,3099.0,4243.0,2844.0,6.0,17.0,689.0,470.0,1589.0,1345.0,389.0,283.0,454.0,21146.0,1870.0,2261.0,2164.0,29.0,359.0,942.0,4589.0,13779.0,992.0,316.0,994.0,54.0,74.0,6320.0,189.0,2969.0,1169.0,1063.0,33.0,66.0,6683.0,628.0,1338.0,409.0,2164.0,1511.0,266.0,272.0,1473.0,2205.0,683.0,64.0,1
968.0,2270.0,1954.0,69.0,1044.0,302.0,3.0,15.0,2164.0,1401.0,3446.0,967.0,393.0,3328.0,1079.0,1955.0,3056.0,2664.0,198.0,444.0,415.0,2822.0,300.0,608.0,52.0,1027.0,1005.0,5338.0,381.0,2809.0,1927.0,137.0,551.0,3174.0,6606.0,117.0,3230.0,1191.0,339.0,426.0,1410.0,932.0,1927.0,2623.0,66.0,11.0,822.0,457.0,735.0,979.0,545.0,581.0,306.0,34407.0,3796.0,1738.0,1017.0,30.0,424.0,1037.0,2693.0,5767.0,1316.0,209.0,16647.0,69.0,79.0,5315.0,1138.0,3124.0,1223.0,1028.0,126.0,108.0,2764.0,314.0,1591.0,430.0,1134.0,1335.0,109.0,221.0,1081.0,663.0,521.0,24.0,1
146.0,4124.0,2312.0,127.0,1564.0,311.0,56.0,43.0,3275.0,1885.0,4833.0,2834.0,446.0,6246.0,1372.0,9813.0,3564.0,4202.0,269.0,619.0,543.0,4796.0,566.0,909.0,51.0,1969.0,1416.0,8179.0,686.0,6050.0,3216.0,404.0,402.0,3809.0,13673.0,176.0,5658.0,991.0,364.0,762.0,2442.0,3713.0,4709.0,5573.0,102.0,18.0,1094.0,730.0,1085.0,1793.0,998.0,1541.0,526.0,61579.0,10811.0,3351.0,2230.0,47.0,892.0,1251.0,4000.0,10031.0,1422.0,928.0,11209.0,104.0,69.0,9967.0,3067.0,4676.0,1630.0,1285.0,192.0,68.0,4531.0,784.0,2349.0,798.0,1916.0,2796.0,204.0,446.0,1631.0,1115.0,1304.0,21.0,1
253.0,6437.0,3421.0,136.0,1851.0,488.0,0.0,18.0,2587.0,2266.0,5772.0,1828.0,713.0,7144.0,1582.0,3702.0,3905.0,8662.0,1551.0,286.0,435.0,5397.0,624.0,1533.0,28.0,2031.0,1613.0,10531.0,1083.0,2755.0,3220.0,135.0,2623.0,3913.0,5832.0,233.0,9236.0,1899.0,287.0,1640.0,2920.0,3800.0,6465.0,6136.0,21.0,14.0,1460.0,1005.0,1628.0,2342.0,848.0,873.0,719.0,41785.0,22884.0,4191.0,3790.0,69.0,671.0,2186.0,7123.0,21083.0,1818.0,182.0,1755.0,141.0,98.0,15122.0,748.0,5871.0,1307.0,1673.0,116.0,46.0,8763.0,924.0,3162.0,1086.0,1664.0,2735.0,337.0,702.0,2389.0,3416.0,1191.0,50.0,1
83.0,1571.0,348.0,22.0,398.0,707.0,4.0,28.0,1057.0,1175.0,5114.0,2830.0,207.0,2751.0,1432.0,843.0,2432.0,7588.0,330.0,317.0,238.0,1420.0,230.0,734.0,4.0,546.0,815.0,1011.0,1098.0,957.0,672.0,218.0,26904.0,1052.0,77.0,35.0,2333.0,222.0,59.0,647.0,2254.0,425.0,3945.0,1239.0,6.0,28.0,484.0,376.0,628.0,589.0,573.0,306.0,311.0,24198.0,124.0,1251.0,1362.0,81.0,282.0,649.0,1380.0,12787.0,449.0,229.0,691.0,125.0,49.0,7064.0,66.0,1059.0,845.0,331.0,34.0,33.0,1921.0,84.0,1281.0,415.0,1720.0,1185.0,210.0,194.0,1200.0,823.0,461.0,20.0,1
94.0,4828.0,1971.0,95.0,638.0,367.0,0.0,16.0,2198.0,1327.0,1743.0,1137.0,567.0,2397.0,1623.0,1480.0,1643.0,7466.0,460.0,222.0,314.0,3147.0,518.0,1169.0,33.0,796.0,1371.0,3691.0,888.0,1599.0,1073.0,114.0,6644.0,1879.0,8762.0,179.0,8798.0,153.0,340.0,2183.0,1982.0,2048.0,4449.0,5043.0,99.0,47.0,789.0,239.0,1491.0,1600.0,669.0,502.0,425.0,22311.0,8467.0,1970.0,2367.0,33.0,803.0,1586.0,5044.0,18777.0,1288.0,203.0,248.0,105.0,93.0,9960.0,1321.0,2037.0,1086.0,746.0,141.0,71.0,10455.0,482.0,1898.0,504.0,2207.0,2068.0,342.0,256.0,1899.0,891.0,217.0,62.0,1
71.0,3156.0,2524.0,67.0,695.0,628.0,0.0,9.0,1673.0,1519.0,5567.0,1123.0,880.0,3872.0,1741.0,3048.0,1547.0,12593.0,1921.0,139.0,129.0,2862.0,537.0,850.0,10.0,857.0,1360.0,2085.0,886.0,395.0,999.0,58.0,13185.0,1853.0,522.0,119.0,6928.0,466.0,213.0,3661.0,2377.0,1582.0,5018.0,4230.0,12.0,25.0,1262.0,295.0,1108.0,1405.0,444.0,165.0,344.0,16322.0,782.0,2213.0,2073.0,31.0,329.0,1525.0,4288.0,14364.0,1771.0,111.0,3493.0,64.0,58.0,8310.0,56.0,2505.0,1083.0,1747.0,26.0,19.0,6062.0,219.0,1899.0,409.0,2189.0,1204.0,269.0,258.0,4472.0,2121.0,429.0,57.0,1
238.0,6258.0,2908.0,166.0,1695.0,714.0,0.0,7.0,3410.0,2445.0,2576.0,3223.0,794.0,6116.0,1989.0,4421.0,5034.0,11799.0,685.0,724.0,473.0,4868.0,1047.0,1625.0,26.0,2299.0,2151.0,9425.0,1161.0,1277.0,4242.0,156.0,1450.0,6391.0,7060.0,162.0,9152.0,1230.0,438.0,2441.0,3307.0,653.0,6244.0,6649.0,61.0,16.0,2125.0,975.0,1695.0,3046.0,1002.0,1166.0,626.0,49280.0,18428.0,4551.0,4175.0,79.0,866.0,2321.0,9684.0,18587.0,2124.0,145.0,2801.0,175.0,115.0,14872.0,1261.0,4885.0,1878.0,1220.0,203.0,130.0,10666.0,1094.0,3194.0,957.0,2716.0,2832.0,391.0,529.0,2613.0,3943.0,667.0,53.0,1
116.0,3853.0,2480.0,87.0,598.0,520.0,0.0,19.0,2116.0,1536.0,4363.0,1918.0,727.0,2383.0,2127.0,5094.0,1688.0,9808.0,560.0,384.0,259.0,3911.0,750.0,1359.0,12.0,909.0,1804.0,3851.0,980.0,530.0,1708.0,52.0,4922.0,1857.0,2744.0,78.0,6843.0,749.0,205.0,1514.0,2131.0,2611.0,5174.0,5021.0,25.0,53.0,1248.0,363.0,1682.0,1960.0,453.0,607.0,406.0,19168.0,3536.0,2581.0,2245.0,23.0,356.0,1725.0,9520.0,21999.0,1508.0,302.0,483.0,165.0,66.0,12238.0,369.0,2469.0,1002.0,1937.0,93.0,130.0,9207.0,573.0,1998.0,803.0,2882.0,1551.0,367.0,405.0,3002.0,1603.0,1083.0,46.0,1
60.0,3103.0,1887.0,26.0,295.0,595.0,0.0,9.0,1325.0,955.0,4120.0,959.0,773.0,1191.0,2093.0,2049.0,1347.0,6975.0,804.0,255.0,142.0,2060.0,578.0,767.0,6.0,533.0,932.0,2636.0,636.0,336.0,803.0,38.0,5082.0,1836.0,312.0,104.0,5709.0,479.0,181.0,3049.0,1298.0,509.0,4274.0,3647.0,8.0,65.0,926.0,185.0,968.0,1404.0,227.0,171.0,279.0,9462.0,1593.0,1650.0,1245.0,21.0,138.0,1240.0,8123.0,14587.0,1008.0,333.0,920.0,77.0,82.0,8145.0,62.0,1345.0,754.0,1870.0,28.0,72.0,6850.0,375.0,1605.0,343.0,1573.0,978.0,258.0,148.0,2909.0,888.0,521.0,49.0,1
1.0071,2435.1176,139.5357,19.2315,550.0632,126.2836,0.0,2.0722,1494.3881,1570.1393,22.301,1356.8006,985.5174,2.014,2751.2905,24.9992,1659.7622,1.0046,0.0,10.9859,198.876,3551.5934,573.5135,698.8732,1166.5535,779.8092,852.3963,83.3946,52.8424,5.9576,6485.8741,1.0045,3.0274,3360.5155,6105.4957,91.9506,5103.8943,86.2706,2350.4596,0.0,5227.305,0.0,8507.5397,7741.0244,473.1837,16.2583,24.1169,14.3546,903.4947,1952.7902,421.5251,13.8304,674.8762,2764.0686,0.0,4694.5641,215.3597,10.8556,5547.3713,503.9743,739.0652,12097.5531,408.0058,0.0,3.2164,2.9899,6818.343,5192.5012,1073.3691,2294.5849,1464.1973,58.4199,10.0555,53.6576,147.4557,1731.4212,1357.4733,45.3927,1869.2567,774.6771,406.8935,8.9459,161.9916,36.5499,0.0,52.8472,0
0.944,1970.085,95.2616,30.2671,419.1602,104.2693,6.811,1.959,1045.4642,1235.0952,21.1317,791.9705,840.393,6.0558,2058.9884,28.2212,1803.9323,0.0,5.0201,4.9756,127.563,2726.0801,459.8442,388.344,754.6049,450.0102,546.6574,31.2251,72.0306,2.9909,5598.5445,1.0061,1.0121,2177.824,5093.1196,60.4813,2811.2784,56.3138,1564.5316,0.988,3714.9985,0.0,6543.4509,5809.246,385.6675,7.2631,18.0006,5.7436,670.4805,1413.9643,204.2281,89.654,935.6422,1627.6472,0.0,3720.5008,163.3902,6.4277,3550.3679,327.8829,723.1846,8426.9045,324.612,0.0,4.0489,1.9977,4746.1592,3928.0287,799.4519,1811.7079,990.0117,36.332,2.3694,19.9464,105.9366,864.7003,1098.3735,27.3128,1322.6289,474.188,315.9775,3.9694,163.5319,92.5053,4.9065,37.0647,0
1.0082,2142.6112,157.7789,35.4749,598.3468,123.4771,0.0,6.4939,1165.1075,1366.3456,18.6389,1273.1623,1342.8074,2.982,2415.5797,14.2784,1478.8798,6.9487,2.0155,8.987,228.3097,3820.5225,634.1852,571.9544,1212.7861,621.6041,904.7002,135.7622,51.7895,6.9463,8652.1166,2.0105,1.0105,3643.2073,6703.0517,91.2841,4762.3684,46.1318,2270.8727,0.0,4868.9893,0.0,7476.3741,7252.7132,445.4117,7.1577,26.1734,6.0311,780.0079,1526.1824,520.0307,36.3437,2253.1919,2366.049,0.0,4452.2911,191.947,3.3923,4107.108,474.161,714.2365,9580.5516,379.3014,0.0,6.0458,12.973,5342.092,4866.0938,1344.2051,2613.6858,1213.1965,50.154,5.0321,31.4372,129.8739,1710.5827,1291.8804,40.4029,1747.8329,602.3708,385.4196,1.9863,190.0447,82.3101,0.0,45.8823,0
3.9985,1885.6367,89.3671,37.559,503.2354,318.128,0.0,566.3431,1628.3414,1065.7327,19.7543,1650.5427,546.3081,3.0138,2068.0013,7.1394,795.57,2.1893,2.0056,133.7292,89.6896,2583.7737,617.4351,609.1224,1708.3123,1331.8535,1117.6258,611.0468,48.4765,7.9649,8964.1293,6.0164,2.02,4458.388,7831.6978,47.9009,11332.467,32.9969,1811.1651,0.0,5733.1227,1.0049,7075.1572,8461.0609,538.8365,8.1076,24.2318,21.2956,562.3305,1587.5765,1174.6596,50.2838,6245.7888,3126.4581,0.0,5068.0006,145.0696,47.8617,7953.9776,563.3857,338.2011,5649.3532,427.7414,2.942,2.1162,3.9971,8406.5274,4509.644,2473.1893,2131.1476,1576.7465,16.0306,7.0245,9.2384,127.9571,1471.2567,1266.7306,211.2426,2363.2226,811.5422,363.317,5.9678,146.6536,26.3006,1.9719,46.7486,0
4.0252,1431.3438,95.1427,15.2576,419.7847,206.8804,8.6582,696.7348,1195.0682,894.0078,13.136,962.3694,457.1221,0.0,1490.8205,29.208,1078.3949,0.9629,0.0,156.4804,78.9883,2032.4333,474.685,556.3659,1261.3411,923.4764,898.0868,296.7786,30.5179,1.9515,8381.8691,4.0143,1.0085,3471.9669,6050.4107,38.6055,8528.0429,38.1204,1449.9907,0.0,4436.6961,0.0,5279.6158,6862.2502,506.6677,5.091,11.9895,11.3941,460.8106,1192.0333,857.5617,12.3644,7680.0231,2349.3129,0.0,4229.3899,152.3671,27.3979,5068.8835,367.771,354.2637,3900.2052,337.5332,0.0,7.0815,2.993,6431.6513,3858.3643,2549.0808,1885.6852,1220.694,7.0094,3.9981,7.5844,80.2561,1014.1201,944.9835,105.8416,1687.0836,541.3502,245.2238,2.9772,96.3063,21.4661,0.956,20.9633,0
0.0,1948.5317,81.7529,26.165,561.9779,232.9837,0.0,71.8401,1428.8636,1160.3576,11.5877,1977.4921,693.4982,3.9988,1967.3753,16.0393,638.8818,0.0,0.9587,58.7211,276.553,2743.7895,591.1261,499.5019,1706.0672,1200.7922,1148.8981,291.8153,35.9289,6.0426,7397.7747,13.0843,1.0143,4713.9525,7543.8294,50.483,10896.3388,14.0815,2115.0922,0.0,5614.9161,1.0113,6290.0178,8634.2375,670.2794,7.1684,44.5395,9.0912,552.2809,1601.6526,1116.4915,42.8508,8835.234,3041.36,0.0,5326.9664,140.7442,30.2716,8093.1118,636.2948,248.0579,4861.941,451.9063,1.8795,5.0722,7.9815,8255.4445,4468.2136,3187.8573,2596.7032,1759.6076,24.1406,8.3847,10.0586,120.7996,1284.1175,1291.5913,146.9709,2395.5378,747.4705,354.1819,2.9661,189.9411,39.3537,3.0178,41.7472,0
14.0462,2104.9094,132.2086,26.5949,488.8902,177.501,5.0542,75.7259,1746.1356,1426.3266,13.8658,1334.46,423.5353,1.984,2386.2309,14.1457,540.3463,0.0,2.0061,272.4213,104.2041,4361.4198,655.8765,876.5161,1075.9784,1421.3448,1294.6247,1402.8724,56.2359,10.9684,16504.8242,8.0142,0.0,4479.462,11095.0604,70.0205,10982.9238,24.9964,1569.8697,0.0,7767.1801,1.0023,8623.8892,10464.3495,224.9679,7.4389,36.159,56.7306,952.3759,1467.7575,1457.9315,27.872,5149.1585,3591.3451,0.0,6046.3522,266.1405,9.2456,5907.9069,456.042,670.8159,6607.2727,459.3314,6.8792,7.1139,4.9748,7366.5741,5347.0323,3869.7873,2553.6028,1882.9366,14.1092,8.08,10.5296,142.0099,1499.4023,1305.6302,318.3516,2344.629,862.001,399.3524,13.9364,122.3089,15.8762,1.0013,31.8574,0
20.1629,1879.276,105.1667,37.3038,499.6016,129.1808,11.5698,45.4059,1168.3352,1271.066,11.2011,851.4042,450.1817,2.9969,1880.5113,25.0135,903.6195,5.8473,1.0076,190.4266,58.2825,4055.0505,570.5146,771.5905,783.7171,1079.1286,1101.3519,745.299,76.935,1.9434,15333.2162,12.0587,3.0322,3356.3095,8759.7469,63.0189,7462.3303,50.2198,1327.8511,0.0,6105.0184,1.0085,6671.3125,9155.2875,304.731,5.1164,28.9705,45.4229,995.245,1173.9247,750.319,48.4622,7220.0598,2894.6575,0.0,5421.2469,208.2117,8.1612,3613.1369,377.0635,822.181,5734.5459,311.192,2.9045,1.0107,1.9957,6120.057,5153.1084,3976.6685,2410.3622,1535.1613,7.9939,3.0185,9.0045,117.5497,1391.2001,1030.7102,194.9678,1820.2597,662.2422,290.5845,3.9662,120.7874,11.2665,3.8281,13.9802,0
2.0204,2094.1834,119.246,41.4385,598.448,162.1038,0.0,76.3524,1099.7111,1524.2739,13.731,1457.1383,485.1873,2.9385,1968.9844,12.1181,652.1704,1.9541,4.0381,172.3782,257.1926,3998.4449,563.6793,652.4792,801.2185,1436.7404,1251.1609,758.6637,50.6008,5.0401,15784.9233,9.0552,0.8912,4424.8398,9104.6101,68.6512,10222.5958,15.0428,1591.9965,0.0,7550.4169,0.0,7940.3387,10731.1774,303.5027,9.2205,53.5931,31.4754,948.6928,1521.7343,1085.1896,44.094,7257.6968,3106.1367,0.0,6171.9258,201.4092,11.4533,5666.5799,495.3624,406.1959,6193.648,442.2007,2.8634,4.0884,8.991,6753.9702,5458.4733,5453.0336,2858.3665,1773.5198,15.155,2.0154,8.8209,125.8635,1468.8774,1241.1613,213.689,2351.9583,784.4774,348.9192,3.9582,289.4864,21.0242,3.898,28.4192,0
6.0324,1091.2255,108.7646,52.0469,590.6387,18.2356,0.9,8.8921,57.4713,201.2256,19.2577,3319.4352,238.0687,1.0087,211.1683,10.4137,550.5388,3.0179,12.1006,2.9683,755.4834,105.9117,679.2368,465.0366,1202.4126,941.2192,1078.4695,10.9395,97.0008,0.0,3548.2721,108.8187,1.0111,1183.7833,2415.1599,174.5308,3453.0167,30.1421,1555.9022,0.9908,3185.9769,0.0,423.9082,7939.9032,1830.5779,10.9996,196.7461,6.0335,840.1951,523.268,174.22,824.9905,340.1907,5877.0319,0.0,2558.4074,237.6677,100.6342,33332.3719,325.0129,90.4933,1253.3174,283.2282,1.9367,3.2976,51.8601,19871.6863,6933.3195,3273.5204,930.965,3235.4512,23.9632,61.4277,17.7983,256.3261,665.2978,2792.1573,29.2899,3187.6975,3302.5013,728.3983,16.9059,456.8947,11.8731,1.0051,21.076,2
11.9662,745.3583,112.0889,72.4224,470.1687,26.8496,9.0589,10.0459,67.7804,107.0853,8.8553,2183.2991,490.7168,5.9834,128.4809,7.0675,355.68,0.0,27.9957,0.0,386.7224,73.7961,622.2223,223.2481,1482.7603,757.0986,794.2185,11.9655,106.4896,0.0,1676.4848,45.6554,0.0,1052.2144,1929.4261,113.3366,2135.4599,9.0191,1958.776,1.0042,1997.2961,0.0,446.5562,4117.9346,1984.8445,10.1062,63.1285,7.5706,540.5709,422.7675,164.5861,1786.9377,312.7001,4396.7935,0.0,2253.8744,279.6813,510.0986,16184.3563,282.3514,161.818,1099.004,314.7617,1.0133,4.0633,16.064,14615.1607,4435.2116,2080.5934,787.4032,2588.2582,4.9928,8.921,29.2939,284.8778,690.6752,2209.3176,0.9965,2946.3857,1562.8344,586.4329,14.0391,193.1054,10.0628,26.9784,12.0173,2
4.0097,954.7738,78.9407,16.1155,536.4525,24.1813,0.0,2.0168,61.6422,133.0242,2.0371,3231.3816,257.3566,1.997,174.2977,6.1149,368.1832,0.0,0.0,3.0034,418.2533,80.8772,511.5038,287.6011,1002.5872,735.6941,999.1632,3.9919,73.1797,1.0073,2331.3312,40.176,1.9958,1250.4704,2267.8491,149.1499,3212.1687,12.9899,1289.3777,0.0,2720.6873,0.0,326.1528,5249.1089,1938.7502,0.9989,88.8911,2.0528,557.8163,469.8933,81.909,12.9381,87.9488,5661.9834,0.0,2133.8236,188.6269,198.075,27738.0669,270.1288,46.1129,1456.6177,354.3679,1.0072,2.0279,13.023,15866.3955,4505.8413,2534.1157,643.2134,2642.5766,12.7729,96.6337,71.1638,237.6128,583.9325,2151.8113,13.9724,2380.6093,2536.3479,570.9923,0.0,554.1047,4.1182,2.0115,13.9991,2
0.0,1038.7839,116.89,696.8551,322.0886,27.2721,0.0,2.9675,78.7338,208.8259,11.9677,1166.5655,372.3083,11.0304,95.9134,9.8693,163.6454,0.0,267.5102,20.0766,587.292,82.032,525.1198,585.2386,1050.9822,580.9966,980.053,20.7445,168.9646,0.0,1098.8546,174.5428,0.0,1407.3054,478.7844,233.5271,759.427,30.2275,1374.0379,86.5986,1233.3029,0.0,371.7417,4558.8074,2504.7723,1.011,57.888,39.594,750.5858,331.2727,101.2524,5526.5841,190.0806,6509.6554,0.0,1560.577,276.7317,179.2889,18242.6505,245.7417,378.1299,4238.1084,229.2546,0.0,6.1881,186.5928,14438.3402,7770.6378,2671.1409,667.1864,1543.3605,45.5029,79.0323,550.356,288.7674,828.1933,2990.4109,15.2196,4556.2691,1474.4427,826.1599,311.605,322.4831,10.6101,208.1128,15.1163,2
44.983,887.5586,74.7672,29.7581,570.5135,46.1302,8.1485,2.022,64.8712,168.4431,2.0509,3272.8566,172.1618,0.9983,136.3584,5.1288,806.5656,0.0,0.0,2.001,646.6786,124.7916,390.6665,408.0519,2104.9872,1143.0094,954.7532,22.9855,84.2045,0.0,4586.9919,84.9125,3.9911,1334.3531,2901.4111,106.9615,4013.6989,8.9917,1922.4739,4.0108,2885.8199,1.0026,466.3466,8805.9873,1889.1414,0.0,31.1007,17.0349,968.2158,485.9676,246.6411,53.5934,1295.2847,6121.6827,0.0,2528.7025,82.6815,58.7308,29901.8046,251.1137,135.3034,918.0741,276.8237,0.0,1.0292,4.0018,19824.8114,6418.4589,3490.8139,764.0937,2510.1987,7.0415,36.3459,43.949,160.2902,504.6116,2066.5383,28.9383,2819.1245,1716.665,558.9531,10.0179,329.8299,35.6727,1.0115,0.0,2
